timestamp,device_uuid,vaz,vbz,vcz,ia,ib,ic,kwa,kwb,kwc,kvara,kvarb,kvarc,pfa,pfb,pfc,vay,vby,vcy,vaz_ang,vbz_ang,vcz_ang,vay_ang,vby_ang,vcy_ang,ia_ang,ib_ang,ic_ang,,,,,,,,,,,,,
2025-01-30 15:52:14+00,add18211-8fb9-4362-af7e-6fcb39131869,7385.236816,7344.614258,7287.405762,0.31227562,0.27670084,0.324886513,1.834943771,1.556832194,-1.269555807,-1.397023559,-1.306276441,-1.998414993,0.795646729,0.766059204,0.536225098,7446.793945,7421.662598,7276.096191,NULL,-119.6711035,120.3486523,0.719786072,-119.1904785,120.9192773,37.28361816,-79.67241699,-117.2243164,,,,,,,,,,,,,
2025-01-30 15:52:19+00,add18211-8fb9-4362-af7e-6fcb39131869,7385.236816,7344.614258,7287.405762,0.31227562,0.27670084,0.324886513,1.834943771,1.556832194,-1.269555807,-1.397023559,-1.306276441,-1.998414993,0.795646729,0.766059204,0.536225098,7446.793945,7421.662598,7276.096191,NULL,-119.6711035,120.3486523,0.719786072,-119.1904785,120.9192773,37.28361816,-79.67241699,-117.2243164,,,,,,,,,,,,,
2025-01-30 15:52:24+00,add18211-8fb9-4362-af7e-6fcb39131869,7379.199219,7351.880371,7286.883301,0.30813139,0.279524269,0.328745308,1.779821157,1.584583521,-1.289140821,-1.4150033,-1.308525562,-2.019077301,0.782764648,0.771075989,0.538144592,7441.254883,7429.242676,7275.478027,NULL,-119.5319238,120.4589355,0.715307388,-119.052002,121.030791,38.4855957,-79.98253906,-116.9836426,,,,,,,,,,,,,
2025-01-30 15:52:29+00,add18211-8fb9-4362-af7e-6fcb39131869,7379.199219,7351.880371,7286.883301,0.30813139,0.279524269,0.328745308,1.779821157,1.584583521,-1.289140821,-1.4150033,-1.308525562,-2.019077301,0.782764648,0.771075989,0.538144592,7441.254883,7429.242676,7275.478027,NULL,-119.5319238,120.4589355,0.715307388,-119.052002,121.030791,38.4855957,-79.98253906,-116.9836426,,,,,,,,,,,,,
2025-01-30 15:52:34+00,add18211-8fb9-4362-af7e-6fcb39131869,7375.873535,7353.161621,7282.563477,0.304540348,0.289274387,0.331132813,1.778797269,1.642548323,-1.315889597,-1.371686816,-1.351484418,-2.020828009,0.791895996,0.772207581,0.545673645,7437.892578,7430.319336,7271.25,NULL,-119.4735156,120.5188184,0.718499908,-118.9947656,121.0914648,37.63695313,-80.02605469,-116.4104785,,,,,,,,,,,,,
2025-01-30 15:52:39+00,add18211-8fb9-4362-af7e-6fcb39131869,7375.873535,7353.161621,7282.563477,0.304540348,0.289274387,0.331132813,1.778797269,1.642548323,-1.315889597,-1.371686816,-1.351484418,-2.020828009,0.791895996,0.772207581,0.545673645,7437.892578,7430.319336,7271.25,NULL,-119.4735156,120.5188184,0.718499908,-118.9947656,121.0914648,37.63695313,-80.02605469,-116.4104785,,,,,,,,,,,,,
2025-01-30 15:52:44+00,add18211-8fb9-4362-af7e-6fcb39131869,7375.394531,7353.978516,7284.086426,0.309643078,0.281011276,0.328428955,1.842053413,1.536267877,-1.341986775,-1.349928617,-1.382213235,-1.980452895,0.806595093,0.743397095,0.560959778,7437.398926,7431.333984,7272.971191,NULL,-119.4999512,120.570166,0.717443848,-119.020791,121.1419336,36.23541504,-77.52155762,-115.307627,,,,,,,,,,,,,
2025-01-30 15:52:49+00,add18211-8fb9-4362-af7e-6fcb39131869,7375.394531,7353.978516,7284.086426,0.309643078,0.281011276,0.328428955,1.842053413,1.536267877,-1.341986775,-1.349928617,-1.382213235,-1.980452895,0.806595093,0.743397095,0.560959778,7437.398926,7431.333984,7272.971191,NULL,-119.4999512,120.570166,0.717443848,-119.020791,121.1419336,36.23541504,-77.52155762,-115.307627,,,,,,,,,,,,,
2025-01-30 15:52:54+00,add18211-8fb9-4362-af7e-6fcb39131869,7380.552246,7351.317383,7283.231934,0.309482498,0.280946789,0.325467186,1.80671382,1.563590646,-1.273169398,-1.397545815,-1.349358201,-1.999521852,0.790978027,0.757066223,0.537099609,7442.867188,7428.496094,7272.410156,NULL,-119.5717383,120.4075098,0.718757477,-119.0927051,120.9789258,37.72299561,-78.77797852,-117.106084,,,,,,,,,,,,,
2025-01-30 15:52:59+00,add18211-8fb9-4362-af7e-6fcb39131869,7380.552246,7351.317383,7283.231934,0.309482498,0.280946789,0.325467186,1.80671382,1.563590646,-1.273169398,-1.397545815,-1.349358201,-1.999521852,0.790978027,0.757066223,0.537099609,7442.867188,7428.496094,7272.410156,NULL,-119.5717383,120.4075098,0.718757477,-119.0927051,120.9789258,37.72299561,-78.77797852,-117.106084,,,,,,,,,,,,,
2025-01-30 15:53:04+00,add18211-8fb9-4362-af7e-6fcb39131869,7380.035645,7352.259766,7285.244629,0.307132397,0.277819595,0.325367203,1.807031512,1.539555192,-1.296589136,-1.368331313,-1.342382908,-1.984327555,0.797226318,0.753722656,0.546996399,7441.919434,7429.509277,7274.069336,NULL,-119.6195117,120.4568066,0.719273605,-119.1388184,121.0289941,37.13395264,-78.53338867,-116.382002,,,,,,,,,,,,,
2025-01-30 15:53:09+00,add18211-8fb9-4362-af7e-6fcb39131869,7380.035645,7352.259766,7285.244629,0.307132397,0.277819595,0.325367203,1.807031512,1.539555192,-1.296589136,-1.368331313,-1.342382908,-1.984327555,0.797226318,0.753722656,0.546996399,7441.919434,7429.509277,7274.069336,NULL,-119.6195117,120.4568066,0.719273605,-119.1388184,121.0289941,37.13395264,-78.53338867,-116.382002,,,,,,,,,,,,,
2025-01-30 15:53:14+00,add18211-8fb9-4362-af7e-6fcb39131869,7377.749512,7358.403809,7283.035645,0.304542313,0.28146904,0.337809486,1.776156425,1.566464782,-1.323902726,-1.37606132,-1.354955435,-2.07370472,0.79051416,0.75632135,0.538110901,7439.873535,7435.723633,7272.098633,NULL,-119.4730859,120.5551563,0.717564011,-118.9931738,121.1268457,37.76641357,-78.61405273,-116.889707,,,,,,,,,,,,,
2025-01-30 15:53:19+00,add18211-8fb9-4362-af7e-6fcb39131869,7377.749512,7358.403809,7283.035645,0.304542313,0.28146904,0.337809486,1.776156425,1.566464782,-1.323902726,-1.37606132,-1.354955435,-2.07370472,0.79051416,0.75632135,0.538110901,7439.873535,7435.723633,7272.098633,NULL,-119.4730859,120.5551563,0.717564011,-118.9931738,121.1268457,37.76641357,-78.61405273,-116.889707,,,,,,,,,,,,,
2025-01-30 15:53:24+00,add18211-8fb9-4362-af7e-6fcb39131869,7378.433105,7352.57959,7283.905273,0.307533855,0.27672411,0.327539177,1.802850008,1.553855419,-1.358525634,-1.377907157,-1.31349802,-1.961193442,0.794515747,0.763701904,0.569429932,7440.665039,7429.846191,7272.82666,NULL,-119.5291016,120.4550586,0.716656647,-119.0494531,121.025127,37.39045898,-79.32074707,-114.8344629,,,,,,,,,,,,,
2025-01-30 15:53:29+00,add18211-8fb9-4362-af7e-6fcb39131869,7378.433105,7352.57959,7283.905273,0.307533855,0.27672411,0.327539177,1.802850008,1.553855419,-1.358525634,-1.377907157,-1.31349802,-1.961193442,0.794515747,0.763701904,0.569429932,7440.665039,7429.846191,7272.82666,NULL,-119.5291016,120.4550586,0.716656647,-119.0494531,121.025127,37.39045898,-79.32074707,-114.8344629,,,,,,,,,,,,,
2025-01-30 15:53:34+00,add18211-8fb9-4362-af7e-6fcb39131869,7382.8125,7352.188965,7289.654785,0.471082344,0.433974075,0.323501701,2.980129242,2.759514809,-0.182504386,-1.792960167,-1.601682186,-2.351143122,0.856872925,0.864872864,0.077390877,7444.687012,7429.510742,7278.618652,NULL,-119.6148535,120.4527051,0.719561462,-119.1351074,121.0245996,31.03273193,-89.48304688,-145.1086914,,,,,,,,,,,,,
2025-01-30 15:53:39+00,add18211-8fb9-4362-af7e-6fcb39131869,7382.8125,7352.188965,7289.654785,1.420357056,1.402846985,0.323501701,2.980129242,2.759514809,-0.182504386,-1.792960167,-1.601682186,-2.351143122,0.856872925,0.864872864,0.077390877,7444.687012,7429.510742,7278.618652,NULL,-119.6148535,120.4527051,0.719561462,-119.1351074,121.0245996,31.03273193,-89.48304688,-145.1086914,,,,,,,,,,,,,
2025-01-30 15:53:44+00,add18211-8fb9-4362-af7e-6fcb39131869,7376.879395,7353.789063,7289.449219,2.091521149,2.06130188,1.708655396,14.78966904,14.68783474,11.58930874,-4.395067692,-3.747528553,-4.562769413,0.958569275,0.96895813,0.930482727,7439.343262,7430.953125,7278.48877,NULL,-119.6217676,120.4782129,0.717532806,-119.1419043,121.052334,16.550448,-105.3084082,141.9680273,,,,,,,,,,,,,
2025-01-30 15:53:49+00,add18211-8fb9-4362-af7e-6fcb39131869,7376.879395,7353.789063,7289.449219,2.474358673,2.435943604,1.708655396,14.78966904,14.68783474,11.58930874,-4.395067692,-3.747528553,-4.562769413,0.958569275,0.96895813,0.930482727,7439.343262,7430.953125,7278.48877,NULL,-119.6217676,120.4782129,0.717532806,-119.1419043,121.052334,16.550448,-105.3084082,141.9680273,,,,,,,,,,,,,
2025-01-30 15:53:54+00,add18211-8fb9-4362-af7e-6fcb39131869,7361.823242,7348.967285,7276.293457,2.397387238,2.363100128,2.000287323,17.09707451,16.95993805,13.80109119,-4.379749775,-3.735033989,-4.622609615,0.968719971,0.976597961,0.948223755,7424.098145,7426.27832,7265.379395,NULL,-119.4714258,120.5732715,0.718968277,-118.9921582,121.1462305,14.36845215,-107.0516113,139.0912988,,,,,,,,,,,,,
2025-01-30 15:53:59+00,add18211-8fb9-4362-af7e-6fcb39131869,7361.823242,7348.967285,7276.293457,2.397387238,2.363100128,2.000287323,17.09707451,16.95993805,13.80109119,-4.379749775,-3.735033989,-4.622609615,0.968719971,0.976597961,0.948223755,7424.098145,7426.27832,7265.379395,NULL,-119.4714258,120.5732715,0.718968277,-118.9921582,121.1462305,14.36845215,-107.0516113,139.0912988,,,,,,,,,,,,,
2025-01-30 15:54:04+00,add18211-8fb9-4362-af7e-6fcb39131869,7375.725586,7358.189941,7284.461914,2.353637238,2.319586945,1.96197998,16.81722069,16.65348053,13.54047585,-4.306172848,-3.738566637,-4.573388577,0.968746094,0.975715881,0.947418518,7438.116211,7435.669434,7273.63916,NULL,-119.5175684,120.4902734,0.717202682,-119.0370801,121.0597363,14.36241943,-106.8649121,139.1530176,,,,,,,,,,,,,
2025-01-30 15:54:09+00,add18211-8fb9-4362-af7e-6fcb39131869,7375.725586,7358.189941,7284.461914,2.353637238,2.319586945,1.96197998,16.81722069,16.65348053,13.54047585,-4.306172848,-3.738566637,-4.573388577,0.968746094,0.975715881,0.947418518,7438.116211,7435.669434,7273.63916,NULL,-119.5175684,120.4902734,0.717202682,-119.0370801,121.0597363,14.36241943,-106.8649121,139.1530176,,,,,,,,,,,,,
2025-01-30 15:54:14+00,add18211-8fb9-4362-af7e-6fcb39131869,7369.391602,7355.601074,7286.737793,2.362904205,2.328400269,1.964797821,16.84092331,16.70383263,13.55504799,-4.42737627,-3.782686949,-4.608276367,0.967137329,0.975304626,0.946782104,7431.354004,7433.012695,7275.933594,NULL,-119.5532324,120.6238184,0.718551636,-119.0740527,121.1958301,14.7294165,-106.793457,139.4001855,,,,,,,,,,,,,
2025-01-30 15:54:19+00,add18211-8fb9-4362-af7e-6fcb39131869,7369.391602,7355.601074,7286.737793,2.362904205,2.328400269,1.964797821,16.84092331,16.70383263,13.55504799,-4.42737627,-3.782686949,-4.608276367,0.967137329,0.975304626,0.946782104,7431.354004,7433.012695,7275.933594,NULL,-119.5532324,120.6238184,0.718551636,-119.0740527,121.1958301,14.7294165,-106.793457,139.4001855,,,,,,,,,,,,,
2025-01-30 15:54:24+00,add18211-8fb9-4362-af7e-6fcb39131869,7374.137207,7357.005859,7289.756836,2.365365448,2.332401886,1.971677704,16.86821556,16.74124718,13.62207794,-4.439042568,-3.765490055,-4.585150242,0.967073975,0.975625854,0.947751282,7436.051758,7434.411133,7278.835449,NULL,-119.5474902,120.5815234,0.717691498,-119.0681445,121.1529395,14.74368408,-106.8713086,139.1845996,,,,,,,,,,,,,
2025-01-30 15:54:29+00,add18211-8fb9-4362-af7e-6fcb39131869,7374.137207,7357.005859,7289.756836,2.365365448,2.332401886,1.971677704,16.86821556,16.74124718,13.62207794,-4.439042568,-3.765490055,-4.585150242,0.967073975,0.975625854,0.947751282,7436.051758,7434.411133,7278.835449,NULL,-119.5474902,120.5815234,0.717691498,-119.0681445,121.1529395,14.74368408,-106.8713086,139.1845996,,,,,,,,,,,,,
2025-01-30 15:54:34+00,add18211-8fb9-4362-af7e-6fcb39131869,7374.156738,7350.469238,7292.715332,2.369704285,2.323287354,1.966387177,16.91301346,16.65497971,13.58637047,-4.394385338,-3.774154186,-4.588550568,0.967864258,0.975272705,0.94742572,7436.774902,7428.120605,7281.969238,NULL,-119.6581445,120.5265918,0.715681763,-119.1796484,121.097207,14.56470215,-106.8900879,139.1880566,,,,,,,,,,,,,
2025-01-30 15:54:39+00,add18211-8fb9-4362-af7e-6fcb39131869,7374.156738,7350.469238,7292.715332,2.369704285,2.323287354,1.966387177,16.91301346,16.65497971,13.58637047,-4.394385338,-3.774154186,-4.588550568,0.967864258,0.975272705,0.94742572,7436.774902,7428.120605,7281.969238,NULL,-119.6581445,120.5265918,0.715681763,-119.1796484,121.097207,14.56470215,-106.8900879,139.1880566,,,,,,,,,,,,,
2025-01-30 15:54:44+00,add18211-8fb9-4362-af7e-6fcb39131869,7371.404785,7355.783691,7290.309082,2.367967834,2.324619293,1.975533752,16.88964462,16.68758202,13.65623379,-4.407450676,-3.730144501,-4.575164318,0.967596863,0.975916443,0.948201294,7433.742676,7433.195313,7279.413086,NULL,-119.5515039,120.6172852,0.716130676,-119.0724219,121.1860742,14.62550049,-106.951416,139.1393652,,,,,,,,,,,,,
2025-01-30 15:54:49+00,add18211-8fb9-4362-af7e-6fcb39131869,7371.404785,7355.783691,7290.309082,2.367967834,2.324619293,1.975533752,16.88964462,16.68758202,13.65623379,-4.407450676,-3.730144501,-4.575164318,0.967596863,0.975916443,0.948201294,7433.742676,7433.195313,7279.413086,NULL,-119.5515039,120.6172852,0.716130676,-119.0724219,121.1860742,14.62550049,-106.951416,139.1393652,,,,,,,,,,,,,
2025-01-30 15:54:54+00,add18211-8fb9-4362-af7e-6fcb39131869,7367.016113,7348.553223,7293.683594,2.393818359,2.346894379,1.988026428,17.0716114,16.82800102,13.758955,-4.423101425,-3.775248289,-4.576261997,0.968036438,0.975746826,0.948891174,7428.751953,7426.176758,7282.805176,NULL,-119.6905762,120.6286133,0.717159271,-119.2128125,121.1996582,14.52542236,-107.0460156,139.0258594,,,,,,,,,,,,,
2025-01-30 15:54:59+00,add18211-8fb9-4362-af7e-6fcb39131869,7367.016113,7348.553223,7293.683594,2.393818359,2.346894379,1.988026428,17.0716114,16.82800102,13.758955,-4.423101425,-3.775248289,-4.576261997,0.968036438,0.975746826,0.948891174,7428.751953,7426.176758,7282.805176,NULL,-119.6905762,120.6286133,0.717159271,-119.2128125,121.1996582,14.52542236,-107.0460156,139.0258594,,,,,,,,,,,,,
2025-01-30 15:55:04+00,add18211-8fb9-4362-af7e-6fcb39131869,7367.972656,7338.618652,7297.476563,2.392946625,2.354828033,1.988322754,17.0731144,16.86719322,13.78072357,-4.400764942,-3.759937525,-4.541383743,0.968348633,0.976043823,0.949756836,7430.338379,7415.925293,7286.375,NULL,-119.8474316,120.5568262,0.718899078,-119.3688965,121.1289551,14.45393188,-107.2808496,138.7962598,,,,,,,,,,,,,
2025-01-30 15:55:09+00,add18211-8fb9-4362-af7e-6fcb39131869,7367.972656,7338.618652,7297.476563,2.392946625,2.354828033,1.988322754,17.0731144,16.86719322,13.78072357,-4.400764942,-3.759937525,-4.541383743,0.968348633,0.976043823,0.949756836,7430.338379,7415.925293,7286.375,NULL,-119.8474316,120.5568262,0.718899078,-119.3688965,121.1289551,14.45393188,-107.2808496,138.7962598,,,,,,,,,,,,,
2025-01-30 15:55:14+00,add18211-8fb9-4362-af7e-6fcb39131869,7367.369141,7340.348633,7297.33252,2.395128326,2.350359497,1.989707489,17.08834076,16.83904839,13.78700256,-4.40030098,-3.754168034,-4.553690434,0.968408752,0.976037598,0.949547058,7429.17334,7417.75,7286.538574,NULL,-119.8424121,120.5874121,0.721650925,-119.3643164,121.1597168,14.44013184,-107.2741895,138.8652148,,,,,,,,,,,,,
2025-01-30 15:55:19+00,add18211-8fb9-4362-af7e-6fcb39131869,7367.369141,7340.348633,7297.33252,2.395128326,2.350359497,1.989707489,17.08834076,16.83904839,13.78700256,-4.40030098,-3.754168034,-4.553690434,0.968408752,0.976037598,0.949547058,7429.17334,7417.75,7286.538574,NULL,-119.8424121,120.5874121,0.721650925,-119.3643164,121.1597168,14.44013184,-107.2741895,138.8652148,,,,,,,,,,,,,
2025-01-30 15:55:24+00,add18211-8fb9-4362-af7e-6fcb39131869,7367.997559,7348.796387,7297.603516,2.373440399,2.337085724,1.977011719,16.92034912,16.75154305,13.67352104,-4.417524815,-3.789244652,-4.602834225,0.967568115,0.97535791,0.94774353,7430.24707,7426.304199,7286.751953,NULL,-119.7825781,120.6430957,0.717146683,-119.3057324,121.2146875,14.63203369,-107.0366211,139.2475586,,,,,,,,,,,,,
2025-01-30 15:55:29+00,add18211-8fb9-4362-af7e-6fcb39131869,7367.997559,7348.796387,7297.603516,2.373440399,2.337085724,1.977011719,16.92034912,16.75154305,13.67352104,-4.417524815,-3.789244652,-4.602834225,0.967568115,0.97535791,0.94774353,7430.24707,7426.304199,7286.751953,NULL,-119.7825781,120.6430957,0.717146683,-119.3057324,121.2146875,14.63203369,-107.0366211,139.2475586,,,,,,,,,,,,,
2025-01-30 15:55:34+00,add18211-8fb9-4362-af7e-6fcb39131869,7368.044434,7352.791016,7295.355957,2.375393524,2.328774261,1.973077393,16.93199348,16.69862366,13.65011215,-4.430323124,-3.788504839,-4.568407536,0.967431641,0.975216553,0.948299744,7430.44043,7430.268066,7284.499512,NULL,-119.7086426,120.6420703,0.71659668,-119.2302051,121.2121777,14.66294434,-106.9260352,139.1463867,,,,,,,,,,,,,
2025-01-30 15:55:39+00,add18211-8fb9-4362-af7e-6fcb39131869,7368.044434,7352.791016,7295.355957,2.375393524,2.328774261,1.973077393,16.93199348,16.69862366,13.65011215,-4.430323124,-3.788504839,-4.568407536,0.967431641,0.975216553,0.948299744,7430.44043,7430.268066,7284.499512,NULL,-119.7086426,120.6420703,0.71659668,-119.2302051,121.2121777,14.66294434,-106.9260352,139.1463867,,,,,,,,,,,,,
2025-01-30 15:55:44+00,add18211-8fb9-4362-af7e-6fcb39131869,7371.119629,7347.210449,7291.074707,2.377582092,2.331509247,1.977572784,16.9671402,16.71465683,13.66545105,-4.388315201,-3.749688148,-4.599168777,0.968143311,0.975748474,0.947763428,7433.01123,7424.79541,7280.520508,NULL,-119.7080273,120.5738477,0.718529053,-119.2301855,121.145332,14.50099609,-107.0638965,139.1747363,,,,,,,,,,,,,
2025-01-30 15:55:49+00,add18211-8fb9-4362-af7e-6fcb39131869,7371.119629,7347.210449,7291.074707,2.377582092,2.331509247,1.977572784,16.9671402,16.71465683,13.66545105,-4.388315201,-3.749688148,-4.599168777,0.968143311,0.975748474,0.947763428,7433.01123,7424.79541,7280.520508,NULL,-119.7080273,120.5738477,0.718529053,-119.2301855,121.145332,14.50099609,-107.0638965,139.1747363,,,,,,,,,,,,,
2025-01-30 15:55:54+00,add18211-8fb9-4362-af7e-6fcb39131869,7372.927734,7346.513672,7289.265625,2.380988007,2.332270966,1.975244904,16.9860096,16.71782684,13.66806507,-4.43264389,-3.753703833,-4.526463032,0.967596252,0.975707214,0.949297363,7435.11084,7424.001953,7278.760742,NULL,-119.7049023,120.5306738,0.716872864,-119.2260547,121.1005078,14.62564575,-107.0499805,138.8540332,,,,,,,,,,,,,
2025-01-30 15:55:59+00,add18211-8fb9-4362-af7e-6fcb39131869,7372.927734,7346.513672,7289.265625,2.380988007,2.332270966,1.975244904,16.9860096,16.71782684,13.66806507,-4.43264389,-3.753703833,-4.526463032,0.967596252,0.975707214,0.949297363,7435.11084,7424.001953,7278.760742,NULL,-119.7049023,120.5306738,0.716872864,-119.2260547,121.1005078,14.62564575,-107.0499805,138.8540332,,,,,,,,,,,,,
2025-01-30 15:56:04+00,add18211-8fb9-4362-af7e-6fcb39131869,7363.125977,7346.791504,7298.385742,2.37929184,2.329369049,1.977403412,16.96127319,16.6953907,13.69413662,-4.385368347,-3.759253025,-4.55510807,0.968163086,0.975574829,0.948882751,7425.671875,7424.413086,7287.685547,NULL,-119.7588574,120.6212109,0.716899567,-119.2820117,121.1905273,14.49646851,-107.0693555,139.0199805,,,,,,,,,,,,,
2025-01-30 15:56:09+00,add18211-8fb9-4362-af7e-6fcb39131869,7363.125977,7346.791504,7298.385742,2.37929184,2.329369049,1.977403412,16.96127319,16.6953907,13.69413662,-4.385368347,-3.759253025,-4.55510807,0.968163086,0.975574829,0.948882751,7425.671875,7424.413086,7287.685547,NULL,-119.7588574,120.6212109,0.716899567,-119.2820117,121.1905273,14.49646851,-107.0693555,139.0199805,,,,,,,,,,,,,
2025-01-30 15:56:14+00,add18211-8fb9-4362-af7e-6fcb39131869,7372.312988,7344.64209,7295.914551,2.404916077,2.355991516,2.000285187,17.18586159,16.88804054,13.86169338,-4.357952595,-3.770877838,-4.564609528,0.969320984,0.975966492,0.949827271,7435.027832,7422.050781,7285.218262,NULL,-119.784375,120.5222949,0.716094437,-119.3074023,121.0920703,14.22901367,-107.1974512,138.7488379,,,,,,,,,,,,,
2025-01-30 15:56:19+00,add18211-8fb9-4362-af7e-6fcb39131869,7372.312988,7344.64209,7295.914551,2.404916077,2.355991516,2.000285187,17.18586159,16.88804054,13.86169338,-4.357952595,-3.770877838,-4.564609528,0.969320984,0.975966492,0.949827271,7435.027832,7422.050781,7285.218262,NULL,-119.784375,120.5222949,0.716094437,-119.3074023,121.0920703,14.22901367,-107.1974512,138.7488379,,,,,,,,,,,,,
2025-01-30 15:56:24+00,add18211-8fb9-4362-af7e-6fcb39131869,7375.812988,7342.541016,7293.431641,2.386085052,2.360605927,2.00328186,17.05034447,16.91461182,13.8823595,-4.361389637,-3.78463316,-4.55582428,0.968807129,0.975870422,0.950143799,7438.310059,7420.117676,7282.716797,NULL,-119.8333398,120.371582,0.716377487,-119.354541,120.9422363,14.34830322,-107.2211719,138.5400488,,,,,,,,,,,,,
2025-01-30 15:56:29+00,add18211-8fb9-4362-af7e-6fcb39131869,7375.812988,7342.541016,7293.431641,2.386085052,2.360605927,2.00328186,17.05034447,16.91461182,13.8823595,-4.361389637,-3.78463316,-4.55582428,0.968807129,0.975870422,0.950143799,7438.310059,7420.117676,7282.716797,NULL,-119.8333398,120.371582,0.716377487,-119.354541,120.9422363,14.34830322,-107.2211719,138.5400488,,,,,,,,,,,,,
2025-01-30 15:56:34+00,add18211-8fb9-4362-af7e-6fcb39131869,7379.569824,7344.153809,7284.92334,2.431974945,2.392893524,2.03788559,17.41497612,17.16402817,14.11976624,-4.33714819,-3.772770405,-4.585974216,0.97035968,0.976684021,0.951092468,7442.593262,7421.844238,7274.264648,NULL,-119.6876563,120.3345801,0.715523834,-119.2096191,120.904668,13.98484253,-107.290791,138.3279102,,,,,,,,,,,,,
2025-01-30 15:56:39+00,add18211-8fb9-4362-af7e-6fcb39131869,7379.569824,7344.153809,7284.92334,2.431974945,2.392893524,2.03788559,17.41497612,17.16402817,14.11976624,-4.33714819,-3.772770405,-4.585974216,0.97035968,0.976684021,0.951092468,7442.593262,7421.844238,7274.264648,NULL,-119.6876563,120.3345801,0.715523834,-119.2096191,120.904668,13.98484253,-107.290791,138.3279102,,,,,,,,,,,,,
2025-01-30 15:56:44+00,add18211-8fb9-4362-af7e-6fcb39131869,7379.498047,7343.240723,7286.29541,2.417060699,2.367492065,2.014758148,17.29529572,16.97140503,13.93611622,-4.361243248,-3.769863844,-4.614181042,0.969646851,0.976206055,0.949318787,7442.521484,7420.913574,7275.751465,NULL,-119.7640918,120.298418,0.717920151,-119.285166,120.8696973,14.15285522,-107.2403027,138.6178711,,,,,,,,,,,,,
2025-01-30 15:56:49+00,add18211-8fb9-4362-af7e-6fcb39131869,7379.498047,7343.240723,7286.29541,2.417060699,2.367492065,2.014758148,17.29529572,16.97140503,13.93611622,-4.361243248,-3.769863844,-4.614181042,0.969646851,0.976206055,0.949318787,7442.521484,7420.913574,7275.751465,NULL,-119.7640918,120.298418,0.717920151,-119.285166,120.8696973,14.15285522,-107.2403027,138.6178711,,,,,,,,,,,,,
2025-01-30 15:56:54+00,add18211-8fb9-4362-af7e-6fcb39131869,7382.453613,7337.051758,7287.88623,2.407030029,2.376838074,2.019503174,17.24711227,17.03309441,13.99898624,-4.278138638,-3.74056673,-4.543705463,0.970586304,0.97672522,0.951153137,7444.991699,7414.404297,7277.657715,NULL,-119.7903809,120.2545996,0.718685913,-119.3107129,120.8241211,13.93101563,-107.4045117,138.2366797,,,,,,,,,,,,,
2025-01-30 15:56:59+00,add18211-8fb9-4362-af7e-6fcb39131869,7382.453613,7337.051758,7287.88623,2.407030029,2.376838074,2.019503174,17.24711227,17.03309441,13.99898624,-4.278138638,-3.74056673,-4.543705463,0.970586304,0.97672522,0.951153137,7444.991699,7414.404297,7277.657715,NULL,-119.7903809,120.2545996,0.718685913,-119.3107129,120.8241211,13.93101563,-107.4045117,138.2366797,,,,,,,,,,,,,
2025-01-30 15:57:04+00,add18211-8fb9-4362-af7e-6fcb39131869,7369.475098,7342.182129,7281.928711,2.419719696,2.375561218,2.030409241,17.29734612,17.0268364,14.06735611,-4.33409214,-3.781973839,-4.551315308,0.970013611,0.976208496,0.951442322,7431.701172,7419.990723,7271.588379,NULL,-119.7050879,120.4454395,0.719171906,-119.2232715,121.0154785,14.06665283,-107.1819434,138.3737695,,,,,,,,,,,,,
2025-01-30 15:57:09+00,add18211-8fb9-4362-af7e-6fcb39131869,7369.475098,7342.182129,7281.928711,2.419719696,2.375561218,2.030409241,17.29734612,17.0268364,14.06735611,-4.33409214,-3.781973839,-4.551315308,0.970013611,0.976208496,0.951442322,7431.701172,7419.990723,7271.588379,NULL,-119.7050879,120.4454395,0.719171906,-119.2232715,121.0154785,14.06665283,-107.1819434,138.3737695,,,,,,,,,,,,,
2025-01-30 15:57:14+00,add18211-8fb9-4362-af7e-6fcb39131869,7366.760254,7340.475586,7276.120605,2.38422287,2.346897278,1.978889923,17.01489449,16.81346321,13.65050507,-4.35745573,-3.753499031,-4.580893993,0.968736938,0.975975464,0.948041199,7429.548828,7418.256836,7265.866211,NULL,-119.6629492,120.4193359,0.716730804,-119.1835059,120.9900195,14.36452759,-107.0783789,138.9702734,,,,,,,,,,,,,
2025-01-30 15:57:19+00,add18211-8fb9-4362-af7e-6fcb39131869,7366.760254,7340.475586,7276.120605,2.38422287,2.346897278,1.978889923,17.01489449,16.81346321,13.65050507,-4.35745573,-3.753499031,-4.580893993,0.968736938,0.975975464,0.948041199,7429.548828,7418.256836,7265.866211,NULL,-119.6629492,120.4193359,0.716730804,-119.1835059,120.9900195,14.36452759,-107.0783789,138.9702734,,,,,,,,,,,,,
2025-01-30 15:57:24+00,add18211-8fb9-4362-af7e-6fcb39131869,7365.551758,7342.972656,7278.515137,2.393330536,2.355501404,1.998329468,17.08764267,16.88995361,13.82565212,-4.331960678,-3.727506876,-4.517146587,0.969335693,0.976502075,0.950551697,7427.945313,7420.520508,7268.166992,NULL,-119.5914355,120.4980859,0.717477722,-119.1137305,121.070332,14.22559326,-107.1461035,138.5914453,,,,,,,,,,,,,
